2000,238.5,-1.68
2000,239.5,-1.39
2000,240.5,-1.10
2000,241.5,-0.80
2000,242.5,-0.49
2000,243.5,-0.18
2000,244.5,0.13
2000,245.5,0.45
2000,246.5,0.78
2000,247.5,1.11
2000,248.5,1.44
2000,249.5,1.78
2000,250.5,2.12
2000,251.5,2.47
2000,252.5,2.81
2000,253.5,3.16
2000,254.5,3.52
2000,255.5,3.87
2000,256.5,4.23
2000,257.5,4.58
2000,258.5,4.94
2000,259.5,5.30
2000,260.5,5.66
2000,261.5,6.01
2000,262.5,6.37
2000,263.5,6.73
2000,264.5,7.08
2000,265.5,7.43
2000,266.5,7.78
2000,267.5,8.13
2000,268.5,8.47
2000,269.5,8.81
2000,270.5,9.15
2000,271.5,9.49
2000,272.5,9.82
2000,273.5,10.14
2000,274.5,10.46
2000,275.5,10.78
2000,276.5,11.09
2000,277.5,11.40
2000,278.5,11.70
2000,279.5,11.99
2000,280.5,12.28
2000,281.5,12.56
2000,282.5,12.84
2000,283.5,13.10
2000,284.5,13.36
2000,285.5,13.61
2000,286.5,13.85
2000,287.5,14.09
2000,288.5,14.31
2000,289.5,14.53
2000,290.5,14.73
2000,291.5,14.92
2000,292.5,15.11
2000,293.5,15.28
2000,294.5,15.44
2000,295.5,15.59
2000,296.5,15.73
2000,297.5,15.86
2000,298.5,15.97
2000,299.5,16.07
2000,300.5,16.16
2000,301.5,16.24
2000,302.5,16.30
2000,303.5,16.36
2000,304.5,16.39
2000,305.5,16.42
2000,306.5,16.43
2000,307.5,16.43
2000,308.5,16.42
2000,309.5,16.39
2000,310.5,16.35
2000,311.5,16.29
2000,312.5,16.23
2000,313.5,16.14
2000,314.5,16.05
2000,315.5,15.94
2000,316.5,15.81
2000,317.5,15.67
2000,318.5,15.52
2000,319.5,15.35
2000,320.5,15.17
2000,321.5,14.98
2000,322.5,14.77
2000,323.5,14.54
2000,324.5,14.30
2000,325.5,14.05
2000,326.5,13.79
2000,327.5,13.51
2000,328.5,13.22
2000,329.5,12.91
2000,330.5,12.59
2000,331.5,12.26
2000,332.5,11.92
2000,333.5,11.57
2000,334.5,11.21
2000,335.5,10.83
2000,336.5,10.45
2000,337.5,10.05
2000,338.5,9.65
2000,339.5,9.24
2000,340.5,8.81
2000,341.5,8.39
2000,342.5,7.95
2000,343.5,7.50
2000,344.5,7.05
2000,345.5,6.59
2000,346.5,6.13
2000,347.5,5.66
2000,348.5,5.18
2000,349.5,4.70
2000,350.5,4.22
2000,351.5,3.73
2000,352.5,3.24
2000,353.5,2.74
2000,354.5,2.24
2000,355.5,1.75
2000,356.5,1.25
2000,357.5,0.75
2000,358.5,0.25
2000,359.5,-0.25
2000,360.5,-0.74
2000,361.5,-1.24
2000,362.5,-1.73
2000,363.5,-2.22
2000,364.5,-2.70
2000,365.5,-3.18
2001,0.5,-3.65
2001,1.5,-4.12
2001,2.5,-4.58
2001,3.5,-5.04
2001,4.5,-5.48
2001,5.5,-5.92
2001,6.5,-6.35
2001,7.5,-6.78
2001,8.5,-7.19
2001,9.5,-7.59
2001,10.5,-7.99
2001,11.5,-8.37
2001,12.5,-8.75
2001,13.5,-9.11
2001,14.5,-9.47
2001,15.5,-9.81
2001,16.5,-10.14
2001,17.5,-10.47
2001,18.5,-10.77
2001,19.5,-11.07
2001,20.5,-11.35
2001,21.5,-11.63
2001,22.5,-11.89
2001,23.5,-12.13
2001,24.5,-12.36
2001,25.5,-12.58
2001,26.5,-12.79
2001,27.5,-12.98
2001,28.5,-13.16
2001,29.5,-13.33
2001,30.5,-13.48
2001,31.5,-13.61
2001,32.5,-13.74
2001,33.5,-13.84
2001,34.5,-13.94
2001,35.5,-14.02
2001,36.5,-14.09
2001,37.5,-14.14
2001,38.5,-14.18
2001,39.5,-14.21
2001,40.5,-14.23
2001,41.5,-14.23
2001,42.5,-14.22
2001,43.5,-14.19
2001,44.5,-14.16
2001,45.5,-14.11
2001,46.5,-14.06
2001,47.5,-13.99
2001,48.5,-13.90
2001,49.5,-13.81
2001,50.5,-13.71
2001,51.5,-13.60
